id_direccion|Número exterior o kilómetro|Letra exterior|Tipo de asentamiento humano|Nombre de asentamiento humano|Código Postal|Clave entidad|Clave municipio|Clave localidad|Área geoestadística básica |Manzana
3003|1410|SN|COLONIA|LAS QUINTAS|80060|25|18|355|715|14
3004|899||COLONIA|LAS QUINTAS|80060|25|6|1|3371|5
3005|4831||COLONIA|EL BARRIO|80080|25|6|1|6304|25
3006|190|190 NTE|CIUDAD|MIGUEL HIDALGO|80090|25|6|1|017A|1
3007|0|SN|COLONIA|LAS FLORES|80104|25|6|1|3901|27
3008|6362||RESIDENCIAL|URBIQUINTA VERSALLES|80148|25|6|1|6925|8
3009|2980||COLONIA|LOMA LINDA|80177|25|6|1|1892|48
3010|3325|2|COLONIA|Las Ilusiones|80295|25|6|1|3155|2
3011|0|SN||CRIBA DE CULIACANCITO|80300|25|6|3087|2566|800
3012|0|SN||CRIBAS LAFARGA|80308|25|6|2630|2566|800
3013|0|SN|OTRO (ESPECIFICAR)|Ninguno|80308|25|6|3072|2528|800
3014|0|SN|COTO|MONTELARGO|80330|25|18|76|433|5
3015|0|SN|EJIDO|MONTELARGO|80333|25|18|76|433|3
3016|0|SN|CORREDOR INDUSTRIAL|SIN NOMBRE|80374|25|6|2925|2566|800
3017|0|SN||CRIBAS SAN PEDRO|80374|25|6|2884|2566|800
3018|0|SN|EXHACIENDA|JOTAGUA|80384|25|6|423|2532|1
3019|0|DOMICILIO CONOCIDO|EJIDO|SAN ANTONIO|80389|25|18|338|560|800
3020|0|SN|PUEBLO|OSO NUEVO|80400|25|6|518|2867|29
3021|0|SN|PARAJE|SINDICATURA LAS TAPIAS|80410|25|6|707|2693|10
3022||SN|PUEBLO|CENTRO|80450|25|6|341|2180|21
3023|0|SN|PUEBLO|EL DORADO|80450|25|6|341|4257|12
3024|0|SN|PARAJE|EL MAGISTRAL|80850|25|13|172|456|800
3025|0|SN||SAN SEBASTIÁN NÚMERO 1|81100|25|11|852|998|7
3026|412|25|COLONIA|CENTRO|81200|25|1|1|262|6
3027|119|A|COLONIA|CENTRO|81200|25|1|1|205|5
3028|176||COLONIA|CENTRO|81200|25|10|661|971|800
3029|1111||COLONIA|JIQUILPAN|81201|25|1|577|1557|800
3030|0|SN|EJIDO|ROSENDO G. CASTRO|81370|25|1|626|1608|31
3031|1156||COLONIA|CUAUHTEMOC|81400|25|15|1|249|3
3032|240|A|COLONIA|CENTRO|81430|25|15|1|130|37
3033|560|560 NTE|COLONIA|BENITO JUAREZ|81450|25|15|1|41|21
3034|855|855|COLONIA|MORELOS|81460|25|15|1|200|28
3035|963||COLONIA|MORELOS|81460|25|15|1|253|43
3036||SN|COLONIA|MORELOS|81460|25|15|1|215|14
3037|1126||COLONIA|MAGISTERIO|81470|25|15|1|183|15
3038|475||COLONIA|BENITO JUAREZ|81475|25|15|1|751|16
3039||SN|SECTOR|NINGUNO|81700|25|7|1020|590|800
3040|668||COLONIA|CENTRO|81700|25|7|1|853|7
3041|0|SN|SECTOR|CHOIX|81700|25|7|1|853|7
3042|0|SN|COLONIA|AYUNTAMIENTO 89|81707|25|7|1|853|6
3043|0|SN|COTO|MACOYAHUI|81800|25|10|191|952|7
3044|0|SN|PUEBLO|MOCHICAHUI|81890|25|10|133|83|32
3045|0|SN|PUEBLO|MOCHICAHUI|81890|25|10|133|83|32
3046|107|B|FRACCIONAMIENTO|TELLERIAS|82017|25|12|1|1870|7
3047|7108||COLONIA|FRANCISCO I MADERO|82060|25|12|1|1917|20
3048|0|SN|COLONIA|COSTA BRAVA|82157|25|4|362|349|8
3049|2||COLONIA|BENITO JUÁREZ|82180|25|12|1|177|30
3050|0|SN|COLONIA|JESÚS GARCÍA|82180|25|12|1|1917|35
3051|0|sn|COLONIA|El Chiflido|82340|25|12|958|1211|800
3052|46||COLONIA|CENTRO|82400|25|9|1|003A|18
3053|1871||COLONIA|MIRAMAR|82707|25|8|1|329|37
3054|0|SN|COLONIA|PRESIDENTE|82800|25|14|1|631|22
3055|156||COLONIA|CENTRO|82800|25|14|1|003A|38
3056|0|SN|RANCHERÍA|Buenavista|82807|25|14|393|491|800
3057|6||COLONIA|VALLE NUEVO|82808|25|14|1|074A|5
3058|0|SN|OTRO (ESPECIFICAR)|Ninguno|82832|25|14|724|487|800
3059|0|SN|RANCHERÍA|La Rastra|82860|25|14|51|415|800
3060|89|. .|COLONIA|SAN BENITO|83000|26|21|56|626|800
3061||DOMICILIO CONOCIDO|OTRO (ESPECIFICAR)|EL BANCO DE LA MASECA|83000|26|18|1920|1671|800
3062|0|SN|EJIDO|ESTACIÓN TORRES|83000|26|21|62|0|0
3063|0|KILÓMETRO 16+500|PROLONGACIÓN|SC|83000|26|30|580|4079|800
3064|0|KILÓMETRO 25|RANCHO|LA CUMBRE DEL RINCÓN|83000|26|21|19|611|800
3065||S/N|||83000|26|30|3510|4079|800
3066|124||COLONIA|CENTRO|83000|26|30|1|2087|28
3067|190||COLONIA|CENTRO|83000|26|69|460|371|800
3068|0|KILÓMETRO 565||MINERA NICO|83000|26|30|3606|362A|800
3069|15||COLONIA|CENTRO|83000|26|30|1|5255|25
3070|100||COLONIA|SAN BENITO|83000|26|30|1|2068|34
3071|239||COLONIA|LOS ARCOS|83000|26|30|1|2960|31
3072|30||COLONIA|CENTRO|83000|26|52|41|942|800
3073|15||COLONIA|COUNTRY CLUB|83010|26|30|1|202A|31
3074|239||COLONIA|COUNTRY CLUB|83010|26|30|1|2015|39
3075|231||COLONIA|COUNTRY CLUB|83010|26|30|1|2015|31
3076|0|SN|COLONIA|COUNTRY CLUB|83010|26|30|1|5378|93
3077|115||COLONIA|5 DE MAYO|83010|26|30|1|2015|5
3078|1202|0|FRACCIONAMIENTO|FRACCIONAMIENTO OROPEZA|83030|27|4|1|1581|8
3079|81||COLONIA|SAN JUAN|83070|26|30|1|3386|17
3080|81||COLONIA|SAN JUAN|83070|26|30|1|3386|17
3081|286||COLONIA|MISION DEL SOL|83100|26|30|1|2458|38
3082|100||COLONIA|BUGAMBILIAS|83100|26|30|1|5113|8
3083|142||COLONIA|VILLA SONORA|83106|26|30|1|4863|106
3084|0|SN|PARQUE INDUSTRIAL|PARQUE INDUSTRIAL|83118|26|30|1|202A|31
3085|2||FRACCIONAMIENTO|VILLA BONITA|83120|26|30|1|362|2
3086|688||COLONIA|LOS VIÑEDOS|83130|26|30|1|565A|36
3087|100||COLONIA|BUGAMBILIAS|83130|26|30|1|5113|8
3088|9|B|COLONIA|LAS FLORES|83137|26|30|1|5518|6
3089|100||COLONIA|BUGAMBILIAS|83140|26|30|1|5113|8
3090|100||COLONIA|BUGAMBILIAS|83140|26|30|1|1746|1
3091|100||COLONIA|BUGAMBILIAS|83140|26|30|1|5113|8
3092|100||COLONIA|BUGAMBILIAS|83140|26|30|1|5113|8
3093|100||COLONIA|BUGAMBILIAS|83140|26|22|31|267|800
3094|100||COLONIA|BUGAMBILIAS|83140|26|30|1|5113|8
3095|40|A||CERRADA RESIDENCIAL|83146|26|30|1|4859|5
3096|9|9-A|COLONIA|VILLA TOSCANA|83148|26|30|1|4933|26
3097|701||COLONIA|PITIC|83148|26|64|1|303|34
3098|701||COLONIA|PITIC|83148|26|64|1|303|34
3099|701||COLONIA|PITIC|83150|26|30|1|3028|5
3100|915||COLONIA|LA VICTORIA|83150|26|30|1|2481|5
3101|701||COLONIA|PITIC|83150|26|30|1|3028|5
3102|401||COLONIA|PITIC|83150|26|30|1|1958|13
3103|211||COLONIA|PITIC|83150|26|52|832|938|800
3104|701||COLONIA|PITIC|83150|26|30|1|3028|16
3105|51||COLONIA|CONSTITUCION|83150|26|30|1|1888|20
3106|701||COLONIA|PITIC|83150|26|30|1|3028|5
3107|113||COLONIA|CONSTITUCION|83150|26|30|1|1958|49
3108|56||COLONIA|PIMENTEL|83188|26|30|1|5490|4
3109|10||COLONIA|SAN BENITO|83190|26|30|7344|4083|800
3110|62||COLONIA|MODELO|83190|26|30|1|1943|25
3111|89||COLONIA|SAN BENITO|83190|26|30|1|2000|28
3112|73||COLONIA|SAN BENITO|83190|26|30|1|2000|5
3113|69||COLONIA|SAN BENITO|83190|26|30|1|2000|13
3114|113||COLONIA|SAN BENITO|83190|26|30|1|1939|22
3115|126|8|COLONIA|SAN BENITO|83190|26|30|1|1939|13
3116|149||COLONIA|SAN BENITO|83190|26|30|1|1939|30
3117|149||SECTOR|HERMOSILLO SONORA|83190|26|13|1|94|57
3118|93||COLONIA|SAN BENITO|83190|26|30|1|1996|8
3119|10||COLONIA|SAN BENITO|83190|26|30|1|5433|25
3120|62||COLONIA|MODELO|83190|26|30|1|1943|25
3121|68||COLONIA|SAN BENITO|83190|26|30|1|1996|4
3122|109||COLONIA|SAN BENITO|83190|26|30|1|2000|21
3123|231||COLONIA|SAN BENITO|83190|26|30|1|1996|32
3124|254|D|COLONIA|SAN BENITO|83190|26|30|1|1996|12
3125|49||COLONIA|VALLE VERDE|83200|26|30|1|2072|6
3126|123||COLONIA|VILLA SATELITE|83200|26|30|1|2941|24
3127|30||COLONIA|RAQUET CLUB|83200|26|30|1|2937|38
3128||SN|COLONIA|VALLE VERDE|83200|26|30|1|2072|6
3129||SN|COLONIA|VILLA SATELITE|83200|26|30|1|2941|10
3130|123||COLONIA|VILLA SATELITE|83200|26|30|1|2941|24
3131|604||COLONIA|RAQUET CLUB|83200|26|30|1|2937|30
3132|21||COLONIA|VALLE VERDE|83200|26|30|1|2049|35
3133|21||COLONIA|VALLE VERDE|83200|26|30|1|2049|35
3134|9|A|COLONIA|VILLA TOSCANA|83200|26|30|1|4933|26
3135|750||COLONIA|PROGRESISTA|83200|26|30|1|5626|35
3136|123||COLONIA|VILLA SATELITE|83200|26|30|1|2941|24
3137|40||COLONIA|LOS VALLES|83205|26|30|1|2072|6
3138|3||COLONIA|VALLE ESCONDIDO|83207|26|30|1|2072|17
3139||SN|PARQUE INDUSTRIAL|PAQUE INDUSTRIAL|83210|26|30|1|2744|21
3140|902||COLONIA|LA MANGA|83220|26|30|1|2621|3
3141|136||COLONIA|LA MANGA|83220|26|30|1|1996|8
3142|5||COLONIA|LAS QUINTAS|83240|26|30|1|3333|39
3143|335||COLONIA|REAL DEL ARCO|83246|26|30|1|3348|29
3144|335||COLONIA|REAL DEL ARCO|83246|26|30|1|3348|29
3145|109||COLONIA|VILLA DE SERIS|83247|26|30|1|3051|80
3146|64||COLONIA|SANTA FÉ|83249|26|30|1|2655|21
3147|64||COLONIA|SANTA FE|83249|26|30|1|2655|21
3148|392||COLONIA|SANTA FE|83249|26|30|1|2655|27
3149|162||COLONIA|LOS ARCOS|83250|26|30|1|2960|24
3150|2|A|COLONIA|CENTENARIO|83260|26|30|1|3032|27
3151|1||COLONIA|COLONIA LAS MINITAS|83285|26|30|1|5221|6
3152|0|SN|COLONIA|RAQUET CLUB|83294|26|30|1|2744|4
3153||SN|PARQUE INDUSTRIAL|PARQUE INDUSTRIAL|83299|26|30|1|8349|1
3154|95||HACIENDA|PARQUE INDUSTRIAL HERMOSILLO|83299|26|30|1|2852|4
3155|57||COLONIA|COLONIA PARQUE INDUSTRIAL|83299|26|30|1|2852|3
3156|0|SN|PARQUE INDUSTRIAL|PARQUE INDUSTRIAL|83299|26|30|1|5005|2
3157||SN|PARQUE INDUSTRIAL|PARQUE INDUSTRIAL|83299|26|30|1|5005|3
3158|0|SN|PARQUE INDUSTRIAL|PARQUE INDUSTRIAL|83299|26|30|1|2852|101
3159|161||COLONIA|SAN BENITO|83380|26|30|1|1939|25
3160||SN|COLONIA|CENTRO CARBO|83380|26|20|223|421|800
3161|0|SN|COLONIA|MESA|83420|26|55|1|2029|6
3162|0|SN|RANCHO|LO DE SALAS|83450|26|50|12|204|800
3163|209||COLONIA|CENTRO|83600|26|17|1|2352|25
3164|209|209 .|COLONIA|CENTRO|83600|26|17|1|2352|24
3165|278||CIUDAD|CENTRO|83600|26|17|1|2352|8
3166|132||COLONIA|CENTRO|83600|26|17|1|1388|38
3167|2|2 .|COTO|EJIDO 16  DE SEPTIEMBRE|83601|26|4|139|926|1
3168|42||COLONIA|COLONIA SANTA CECILIA|83630|26|17|1|2511|19
3169|130||COLONIA|DOCTORES|83680|26|17|1|2314|4
3170|97||COLONIA|DOCTORES|83690|26|17|1|2333|28
3171||KILÓMETRO 35|PROLONGACIÓN|MUN ICIPIO TRINCHERAS|83930|26|64|145|445|800
3172|0|KILÓMETRO 1+500|SECTOR|AGUA ZARCA|84000|26|43|108|638|800
3173|0|SN|PRIVADA|COMUNIDAD MILPILLAS|84147|26|59|1|144|17
3174|224||COLONIA|EL MIRASOL|84160|26|36|1|455|25
3175|0|SN|COLONIA|NINGUNO|84200|26|2|66|1050|800
3176|18||RANCHO|RANCHO DEL FRESNAL|84260|26|2|7202|936|800
3177|0|SN|COLONIA|LA CARIDAD|84340|26|41|63|351|800
3178|0|SN|SECTOR|CUMOBABI|84500|26|23|118|387|800
3179||KM 4.6|RANCHO|RANCHO LOS SAUCES|84500|26|38|61|303|800
3180|0|SN|EJIDO|BAVIACORA|84500|26|14|13|142|800
3181|0|SN|COTO|EJIDO JESÚS GARCÍA|84600|26|58|1|378|16
3182|0|KILÓMETRO 1|PARAJE|SANTA ANA VIEJO|84603|26|58|55|255|22
3183|4||CIUDAD|CANANEA|84620|26|19|1|295|58
3184|0|SN|COLONIA|DESCONOCIDA|84620|26|19|345|473|800
3185|4|4 A.P. 12|COLONIA|CENTRO|84620|26|19|88|473|800
3186|289||COLONIA|BUROCRATA|84620|26|19|1|577|11
3187||SN|COLONIA|FRANCIA|84680|26|42|83|895|800
3188||KILÓMETRO 40|RANCHO|LAMPAZOS PUEBLO TEPACHE|84760|26|19|236|469|800
3189|0|SN|EJIDO|CONOCIDAEJIDO EL ADIVINO|84790|26|68|143|196|800
3190|0|KILÓMETRO 10|RANCHO|LA MORITA|84940|26|14|13|142|800
3191|0|SN|RANCHO|BAVIACORA SONORA|84950|26|14|11|142|31
3192|0|KILÓMETRO 5|COLONIA|EL PUERTECITO|84950|26|14|11|142|800
3193|11900||PROLONGACIÓN|SIERRA AZUL|84955|26|14|58|119|800
3194|653||COLONIA|CENTRO|85000|26|18|1|762|20
3195|403|403 A|COLONIA|CENTRO|85000|26|18|1|064A|36
3196||KM 172|PARQUE INDUSTRIAL|PARQUE INDUSTRIAL|85000|26|30|1|2852|14
3197|99||COLONIA|BELLAVISTA|85000|26|3|988|971|3
3198|91||PARQUE INDUSTRIAL|PARQUE INDUSTRIAL|85000|26|30|1|2852|4
3199|812||COLONIA|Agrónomos|85030|26|18|1|203A|5
3200|2026||HACIENDA|PARQUE INDUSTRIAL|85065|26|18|1|1050|3
3201|305||PUEBLO|PUENTE DE PICOS|85120|26|18|535|1671|5
3202|0|KILÓMETRO 203|COTO|EL HENEQUEN|85205|26|18|505|1741|19
3203|5|KILÓMETRO 5|PUEBLO|CARRETERA A TESIA|85233|26|42|46|768|42
3204|0|SN|COLONIA|LOS NARANJOS|85276|26|42|1|1041|2
3205|0|SN|COLONIA|C. SERDÁN PORFIRIO HERNÁNDEZ|85400|26|29|1|1054|21
3206|0|KILÓMETRO 46||LA COLORADA|85540|26|21|1|040A|45
3207|0|KILÓMETRO 42|PARAJE|EL MARROQUÍN|85540|26|21|154|429|800
3208|0|KILÓMETRO 1|PUEBLO|TECORIPA SONORA|85540|26|21|246|664|800
3209|0|SN|PUEBLO|COBACHI|85551|26|21|14|537|800
3210|0|. .|SECTOR|COLONIA CONOCIDA_1|85560|26|68|306|209|800
3211|81||PARAJE|COMUNIDAD DE MULATOS|85601|26|52|1|1033|29
3212|0|KILÓMETRO 151|PUEBLO|MUNICIPIO SAN JAVIER|85620|26|54|39|010A|800
3213|15|||SAN JAVIER|85620|26|54|1|78|1
3214|0|SN|PUEBLO|SAN JAVIER|85620|26|54|14|010A|800
3215||SN|COLONIA|CENTRO|85620|26|54|1|78|21
3216||KILÓMETRO 43|COTO|EL ZAPOTE|85767|26|3|250|1236|800
3217|0|SN|SECTOR|NINGUNO|85779|26|3|988|971|12
3218|0|SN|COLONIA|CENTRO|85800|26|33|99|294|89
3219|210||COLONIA|CENTRO|85800|26|42|1|575|35
3220|101||COLONIA|COLONIA REFORMA|85830|26|42|1|518|8
3221|410|KILÓMETRO 5|COLONIA|AVIACION|85850|26|42|714|912|800
3222|100||COLONIA|JUÁREZ|85870|26|42|1|611|6
3223|303||COLONIA|COLONIA JUAREZ|85870|26|42|1|611|22
3224|100||COLONIA|JUÁREZ|85870|26|42|1|611|6
3225|0|AP 664|PARQUE INDUSTRIAL|PARQUE INDUSTRIAL|85895|26|3|7201|967|800
3226|405||COLONIA|INFONAVIT CIUDAD INDUSTRIAL|86018|27|4|98|386|1
3227|1202|S/N|OTRO (ESPECIFICAR)|LA HERRADURA|86030|27|4|1|1581|8
3228|2000|||VILLAHERMOSA|86035|27|4|1|687|55
3229|1406||COLONIA|TABASCO 2000'|86035|27|4|1|1581|3
3230|3017|SN|COLONIA|Tabasco 2000|86035|27|4|1|1238|8
3231|24||ZONA INDUSTRIAL|CIUDAD INDUSTRIAL|86035|27|4|1|151A|1
3232|2000||FRACCIONAMIENTO|FRACC CARRIZAL|86038|27|4|1|687|55
3233|1000||COLONIA|Jesus Garcia|86040|27|4|1|1488|15
3234|1203||COLONIA|Centro|86050|27|4|1|102|7
3235|1203||COLONIA|LINDAVISTA|86050|27|4|1|102|7
3236|103||COLONIA|Gaviotas Sur Seccion San Jose|86090|27|4|1|1331|22
3237|9||RANCHERÍA|Anacleto Canabal 1a.seccion|86103|27|4|33|386|800
3238|0|SN|RANCHERÍA|RIO VIEJO 1A SECCION|86127|27|4|111|437|2
3239|1818||COLONIA|ATASTA DE SERRA|86139|27|15|38|74|800
3240|0|S/N|COLONIA|ZONA INDUSTRIAL PEMEX - RANCHERIA S|86388|27|5|1|44|51
3241|0|KILÓMETRO 40||OSTUACAN CHIAPAS|86400|27|8|13|007A|4
3242|0|SN|COLONIA|EL TORITO|86400|27|8|1|811|10
3243|0|SN|RANCHERÍA|TIERRA NUEVA 3A SECCIÓN|86440|27|8|96|351|15
3244|246||FRACCIONAMIENTO|CAMPESTRE|86440|27|8|15|417|800
3245|0|KILÓMETRO 122|RANCHERÍA|MIGUEL HIDALGO 1RA SECCIÓN|86490|27|2|46|502|4
3246|587||COLONIA|SANTA MARIA|86500|27|2|1|1021|29
3247|0|0||GENERAL FRANCISCO VILLA|86500|27|2|203|269|800
3248|0|KM 131|COLONIA|ZONA INDUSTRIAL EL CASTAÑO|86500|27|2|1|305|1
3249|0|S/N|OTRO (ESPECIFICAR)|RANCHERIA EL LIMON|86600|27|14|28|58|800
3250|0|S/N|OTRO (ESPECIFICAR)|RANCHERIA EL LIMON|86600|27|14|28|58|800
3251|1|KM|COLONIA|El Escribano|86600|27|14|1|289|7
3252|0|S/N|RANCHERÍA|RANCHERIA EL LIMON|86600|27|14|10|43|8
3253|446|SN|COLONIA|Centro|86605|27|14|1|170|34
3254|0|SN|RANCHERÍA|Pechucalco 2a. Sección|86690|27|6|47|56|800
3255|0|SN|PARQUE INDUSTRIAL|TABASCO BUSINES CENTER|86690|27|6|75|56|902
3256|0|SN|VILLA|TAPIJULAPA|86700|27|15|25|74|800
3257|0|SN|RANCHERÍA|JOSE MARIA PINO SUAREZ|86700|27|12|65|034A|800
3258|0|SN|RANCHERÍA|JOSÉ MARÍA PINO SUÁREZ|86705|27|12|65|034A|800
3259|0|KM 32|ZONA INDUSTRIAL|ZONA INDUSTRIAL|86720|27|12|91|744|5
3260|0|S/N|COLONIA|CENTRO|86750|27|3|1|355|17
3261|0|SN|COLONIA|CENTRO|86781|27|11|1|234|33
3262|0|SN|RANCHERÍA|Miguel Hidalgo 1ra Sección (san Joaquín)|86800|27|16|27|86|800
3263|0|SN|RANCHERÍA|RANCHERÍA FRANCISCO SARABIA|86804|27|16|58|48|10
3264|0|SN|RANCHERÍA|RANCHERÍA GRACIANO SÁNCHEZ|86864|27|15|25|74|800
3265|0|SN|RANCHERÍA|MADRIGAL 5TA SECCIÓN|86890|27|15|37|74|800
3266|0|SN|EJIDO|Boca Juan Capitan|87261|28|41|1|670|33
3267|1072||EJIDO|BENITO JUÁREZ|87276|28|41|1|2639|53
3268|1301||COLONIA|GUILLERMO GUAJARDO|87447|28|22|586|1940|800
3269|0|S/N|EJIDO|POTRERO EL NACIMINETO|87447|28|22|610|1936|800
3270|3348||COLONIA|JARDIN|88260|28|27|1|506|44
3271|0|2.6|COLONIA|AFUERAS DE LA CIUDAD|88284|28|27|1|1928|18
3272|0|S/N|OTRO (ESPECIFICAR)|AMPLIACION RODRIGUEZ|88630|28|32|1|1222|22
3273|1591|L 4|COLONIA|Prolongacion Rodriguez|88630|28|32|1|1383|2
3274|825||COLONIA|Anzalduas|88630|28|32|1|1203|19
3275|0|S/N|COLONIA|AMPLIACIÓN RODRÍGUEZ|88630|28|32|1|1222|38
3276|655||COLONIA|COLONIA LONGORIA|88660|28|32|1|1167|8
3277||S/N|COLONIA|JOSÉ ESCANDON (PETROLERA)|88680|28|32|1|1398|12
3278|0|SN|FRACCIONAMIENTO|Modulo 2000|88705|28|32|1|1504|62
3279|200||COLONIA|COLONIA LAS FUENTES|88710|28|32|1|1275|15
3280|185||COLONIA|LAS FUENTES|88710|28|32|1|128A|3
3281|560||COLONIA|BELLA VISTA|88710|28|32|1|1059|15
3282|245||COLONIA|LOMAS REAL DE JARACHINA NORTE|88720|28|32|1|2729|19
3283|227||COLONIA|GRANJAS ECONOMICAS DEL NORTE|88730|28|32|1|1491|14
3284|30||COLONIA|LOMAS DE JARACHINA|88730|28|32|1|1608|16
3285|1000||COLONIA|LOPEZ PORTILLO|88757|28|32|1|1788|2
3286|0|SN|EJIDO|El Guerreno|88783|28|32|833|65|800
3287|505|||TAMPICO|89000|28|38|1|478|5
3288|505|OTE.|COLONIA|CENTRO|89000|28|38|1|478|5
3289|1203||EJIDO|AQUILES SERDAN|89000|28|3|10|1004|800
3290|0|KM 75||CALIXA TRITURADOS DEL MANTE S. A. DE C. V.|89540|28|4|7002|111|800
3291|0|SN|FRACCIONAMIENTO|EL EDEN|89600|28|3|1|542|22
3292|0|SN|EJIDO|LOMAS DEL REAL|89600|28|3|7019|1004|800
3293|0|KILÓMETRO 30+100|EJIDO|TEZONTLE|89670|28|2|1070|600|800
3294|0|KILÓMETRO 26|EJIDO|EL NACIMIENTO|89670|28|2|697|598|800
3295|25|24.5|SECTOR|COLONIA SIN NOMBRE|89670|28|2|59|598|7
3296|126||COLONIA|ALTAVISTA NUMERO 1|89880|28|21|1|767|3
3297|0|KILÓMETRO 12|EJIDO|CELAYA|89940|28|21|27|80|800
3298|451||COLONIA|CENTRO|90000|32|10|1|577|1
3299|0|SN|RANCHO|SAN PEDRO BUENAVISTA|90120|29|15|36|35|800
3300|0|SN|BARRIO|COLONIA SAN MARCOS TEPETICPAC|90163|29|36|8|209|800
3301|0|KILÓMETRO 2+300|COLONIA|LA CAÑADA|90202|29|6|7201|006A|800
3302|0|KILÓMETRO 68|PARAJE|CERRO EL ESTOYO|90224|29|6|166|40|800
3303||SN|OTRO (ESPECIFICAR)|EL CERRITO|90240|29|14|56|38|800
3304||SN|PARAJE|LA RINCONADA|90240|29|14|7201|38|800
3305||SN|PARAJE|LA ANGOSTURA|90240|29|14|26|38|800
3306||SN|EJIDO|SAN AGUSTÍN TLAXCO|90250|29|34|250|45|800
3307|0|KILÓMETRO 6|COLONIA|MÁXIMO ROJAS XALOSTOC|90271|29|34|94|79|23
3308|0|KILÓMETRO 3+200|COLONIA|MÁXIMO ROJAS XALOSTOC|90271|29|34|94|79|22
3309|0|KILÓMETRO 5|EJIDO|LA TRASQUILA|90410|29|3|9003|15|800
3310|0|SN|PUEBLO|SAN PEDRO ECATEPEC|90410|29|3|21|15|800
3311|0|SN|PUERTO|SAN BARTOLOMÉ MATLALOHCAN|90430|29|31|10|306|1
3312|0|SN|SECCIÓN|ACTIPAN|90430|29|31|1|77|13
3313|0|SN|SECTOR|CERRO DE CASCAJO DE SANTA MARGARITA|90432|29|31|34|96|800
3314|0|SN|SECTOR|COLONIA CENTRO|90440|29|40|13|269|16
3315|0|SN|PARAJE|MINA SANTA ÚRSULA ZIMATEPEC|90440|29|43|21|82|800
3316|0|SN|BARRIO|DE JESÚS|90440|29|40|13|269|35
3317|0|SN|BARRIO|DE JESÚS|90440|29|40|13|269|35
3318|0|SN||JAGUEY PRIETO Y HORCASITAS|90450|29|43|21|82|800
3319||SN|EJIDO|BARRIO LA MAGDALENA YAUHQUEMEHCAN|90450|29|43|1|167|22
3320|0|SN|PARAJE|ORCASITAS|90450|29|43|21|82|800
3321|287||PUEBLO|SAN JOSE TETEL|90454|29|43|21|82|800
3322|0|SN|EJIDO|BUENAVISTA|90493|29|38|4|203|800
3323|0|SN|PARAJE|EL DESPOJO|90500|29|13|118|98|800
3324|0|SN|COLONIA|LA PEDRERA|90738|29|51|1|27|19
3325|35||BARRIO|YEALCOATL|90830|29|33|1|480|22
3326|0|SN|EJIDO|LOCALIDAD SIERRA DE AGUA|91280|30|128|15|31|800
3327||KILÓMETRO 109+300|OTRO (ESPECIFICAR)|LOCALIDAD SIERRA DE AGUA|91280|30|128|15|31|800
3328|0|KILÓMETRO 21|COLONIA|LOCALIDAD EL FORTÍN|91320|30|1|54|13|800
3329|0|SN|PUEBLO|LA JOYA (EL RODEO)|91325|30|1|32|13|800
3330|0|KILÓMETRO 111+500|RANCHERÍA|CRUZ BLANCA|91345|30|194|4|18|12
3331|0|SN|COLONIA|LOCALIDAD EL RODEO|91350|30|177|30|21|800
3332|0|SN|RANCHERÍA|LOS PLANES|91370|30|36|17|99|99
3333|0|SN|PARAJE|LOCALIDAD EL RODEO|91380|30|177|30|21|800
3334|0|SN||NAOLINCO DE VICTORIA|91400|30|112|56|99|99
3335|0|KILÓMETRO 1|EJIDO|EL PALMAR|91650|30|134|22|001A|800
3336|418||COLONIA|CENTRO|91700|30|193|1|2623|5
3337|418||COLONIA|CENTRO|91700|30|193|1|2623|5
3338|3||CIUDAD INDUSTRIAL|Framboyanes|91779|30|193|87|824|54
3339|273||FRACCIONAMIENTO|VISTA MAR|91780|30|193|1|985|26
3340|0|SN|COLONIA|MANUEL CONTRERAS|91899|30|193|1|2623|33
3341|1||COLONIA|Nuevo Naranjos|92310|30|13|1|137|17
3342|0|KILÓMETRO 19+500|RANCHERÍA|CORRAL VIEJO|92601|30|72|10|68|800
3343|0|KILÓMETRO 17+500||CARBONERO JACALES|92615|30|72|9|68|19
3344|0|SN||LOCALIDAD POTRERO DE MONROY|92617|30|72|23|68|9
3345|0|SN|RANCHERÍA|CANALEJAS DE OTATES|92650|30|198|5|55|800
3346|2||COLONIA|DEL VALLE|92800|30|189|1|658|10
3347|15||COLONIA|Infonavit Castillo|92830|30|189|1|624|29
3348|0|SN|COLONIA|GUADALUPE VICTORIA|93290|30|131|1|1073|34
3349|0|SN|FRACCIONAMIENTO|HIDALGO|93319|30|131|1|008A|33
3350|1|A|COLONIA|Bella Vista|93320|30|131|1|728|32
3351|0|S/N|OTRO (ESPECIFICAR)|LA HERRADURA|93370|30|131|1|272|21
3352|0|0|OTRO (ESPECIFICAR)|LA HERRADURA|93370|30|131|1|272|21
3353|1|||POZA RICA|93370|30|131|1|272|11
3354|0|SN|COLONIA|AVIACION VIEJA|93370|30|131|1|287|1
3355|1|S/N|OTRO (ESPECIFICAR)|LA HERRADURA|93370|30|131|1|272|21
3356|0|S/N|COLONIA|NUEVOS PROYECTOS|93370|30|131|1|272|21
3357|0|SN|COLONIA|La Victoria|93523|30|124|123|13|800
3358|0|SN||LOCALIDAD LA MANCUERNA|93760|30|156|5|21|800
