id_direccion|Número exterior o kilómetro|Letra exterior|Tipo de asentamiento humano|Nombre de asentamiento humano|Código Postal|Clave entidad|Clave municipio|Clave localidad|Área geoestadística básica |Manzana
362|90|0|OTRO (ESPECIFICAR)|BUROCRATAS|24160|4|3|1|251A|3
363|1||FRACCIONAMIENTO|Justo Sierra Mendez|24166|4|3|1|2505|40
364|0|SN|COLONIA|PETROLERA|24179|4|3|1|251A|39
365|0|S/N|COLONIA|COLONIA PETROLERA|24180|4|3|1|251A|39
366|1|S/N|COLONIA|COLONIA PEMEX II|24180|4|3|1|251A|48
367|0|SN|SECTOR|NINGUNO|24350|4|9|905|235|800
368|0|SN|PUEBLO|CHAMPOTÓN|24350|4|9|1058|593|800
369|0|SN|OTRO (ESPECIFICAR)|Centro Turistico Akbaal|24400|4|4|2119|1097|800
370|0|SN|EJIDO|LAZARO CARDENAS|24510|4|2|299|770|800
371|0|SN|EJIDO|LAZARO CARDENAS|24510|4|2|298|770|800
372|38||COLONIA|SAN ROMAN|24600|4|6|1|1104|16
373|0|SN|COLONIA|CASTAMAY|24617|4|2|451|770|800
374|1560||FRACCIONAMIENTO|PRIV.LOS ADOBES|25000|5|30|1|2193|3
375|436||COLONIA|ZONA CENTRO|25000|5|30|1|286|32
376|8910||COLONIA|JARDIN|25070|5|30|1|1335|11
377|8910||COLONIA|JARDÍN|25240|3|3|1916|2731|800
378|8910||COLONIA|JARDÍN|25240|5|30|1|1335|42
379|8910||COLONIA|JARDIN|25240|5|30|1|1335|11
380|8910||COLONIA|JARDÍN|25240|5|30|1|1335|42
381|8910||COLONIA|JARDIN|25240|5|30|1|1335|11
382|443|P|COLONIA|REPUBLICA|25260|5|30|1|55|2
383|443||COLONIA|REPÚBLICA|25280|5|30|1|55|2
384|2124||COLONIA|REPUBLICA ORIENTE|25280|5|30|1|74|48
385|200||COLONIA|VALLE ORIENTE|25420|5|26|103|0|0
386|0|KILÓMETRO 0+900|EJIDO|SAN JOSE DE AURA|25430|5|28|1|396|40
387||SN|EJIDO|SAN JOSE DE AURA|25430|5|26|82|14|800
388||. .|SECTOR|SAN JOSE DE AURA|25430|5|26|7204|368|800
389|106||COLONIA|H¿ROE DE NACOZARI|25610|5|10|1|175|29
390|106||COLONIA|HÉROE DE NACOZARI|25610|5|10|1|175|25
391|1128||COLONIA|EL PUEBLO|25730|5|18|1|27|3
392|1064||COLONIA|JARDINES DEL VALLE|25730|5|18|1|402|12
393|0|SN|COLONIA|PEDREGAL|25740|5|18|1|915|28
394|0|SN|COLONIA|LA LOMA|25770|5|18|1|173|1
395|1000|A|EJIDO|RANCHO EL CONEJO, EJIDO LA JOYA|25770|5|6|270|914|800
396|1001||COLONIA|SAN ANTONIO DEL POTRERO|25770|5|18|1|1646|6
397|105||EXHACIENDA|CARRANZA|25770|5|18|1|1059|29
398|0|SN|FRACCIONAMIENTO|INDUSTRIAL|25790|5|18|1|1237|7
399|0|SN|RANCHO|LA CARBONERA|25790|5|18|321|1519|800
400|181|KILÓMETRO 181+500|SECTOR|NINGUNO|25870|5|6|1|331|34
401|0|SN|SECTOR|NINGUNO|25900|5|17|7202|320|800
402|509||COLONIA|DEL LAGO|26069|5|25|7201|981|800
403|0|SN|SECTOR|NINGUNO|26170|5|22|68|0|0
404|0|KILÓMETRO 32|SECTOR|NI|26170|5|22|7203|87|800
405|219||COLONIA|CENTRO|26340|5|20|1|1220|32
406|1||COLONIA|CENTRO|26340|5|20|814|1907|800
407|0|KILÓMETRO 1+500|COLONIA|CENTRO|26340|5|20|1|220A|20
408|0|SN|COLONIA|INFONAVIT|26340|5|20|1|1451|27
409|245||COLONIA|ZONA CENTRO|26340|5|20|1|1184|42
410|245||COLONIA|ZONA CENTRO|26340|5|20|1|1184|42
411|0|SN|BARRIO|EL CUARTEL|26340|5|20|1|124A|12
412|0|KILÓMETRO 5+500|COLONIA|HACIENDA EL CALVARIO|26340|5|20|7212|947|800
413|403||COLONIA|CENTRO|26340|5|28|3|822|5
414|15||COLONIA|HACIENDA EL CALVARIO|26340|5|20|7212|947|800
415|110|110 SUR|COLONIA|CENTRO|26340|5|20|1|1220|3
416|403||COLONIA|CENTRO|26340|5|20|1|1220|2
417|711||COLONIA|CENTRO|26340|5|20|1|1235|26
418|711||COLONIA|CENTRO|26340|5|20|1|1235|26
419|206||BARRIO|EL AGUACATE|26340|5|20|1|1220|22
420|0|SN|COLONIA|LAS CUADRAS|26350|5|20|93|59|4
421|0|AP 7|COLONIA|TIRO 5|26350|5|20|1|220A|20
422|0|SN|COLONIA|CENTRO|26370|5|20|70|1343|29
423|0|SN|BARRIO|CUATRO|26370|5|20|70|2515|1
424|0|SN|PUEBLO|ALLENDE|26530|5|3|145|58|800
425|0|SN|SECTOR|COLONIA NINGUNO|26530|5|3|1|81|35
426|0|KILÓMETRO 87+500|VILLA|VILLA HIDALGO|26670|5|13|50|20|800
427|157||COLONIA|CENTENARIO|26700|5|28|1|485|6
428|285|A|OTRO (ESPECIFICAR)|CENTRO|26700|5|28|1|049A|12
429|285|A||CENTRO|26700|5|28|1|049A|12
430|225||COLONIA|CENTRO|26700|5|28|1|451|10
431|173||COLONIA|CENTRO|26700|5|28|1|470|26
432|0|SN|EJIDO|BARROTERAN|26700|5|28|1|413|23
433|0|SN|BARRIO|BARRIO COCEDORES CLOETE|26700|5|28|1|856|12
434|0|SN|EJIDO|SANTA ROSA|26700|5|28|7205|216|800
435|9||COLONIA|REYNERA|26730|5|28|1|413|13
436|393||COLONIA|REYNERA|26730|5|28|1|396|43
437|0|SN||CENTRO|26730|5|28|7209|790|800
438|||||26730|5|28|1|470|25
439|3||COLONIA|REYNERA|26730|5|28|1|413|13
440|393|C|COLONIA|REYNERA|26730|5|28|1|396|43
441|0|SN|COLONIA|LA REYNERA|26730|5|28|1|413|9
442|910|PONIENTE|COLONIA|COLONIA REYNERA|26730|5|28|1|413|24
443|47||COLONIA|REYNERA|26730|5|28|1|413|13
444|0||COLONIA|REYNERA|26730|5|28|378|818|800
445|10||COLONIA|REYNERA|26730|5|28|1|413|13
446|393|C|COLONIA|REYNERA|26730|5|28|1|396|43
447|0|SN|RANCHO|RANCHO LA CARBONERA|26738|5|28|1|031A|50
448|0|SN|COLONIA|FUNDADORES|26740|5|28|1|396|40
449|2811||COLONIA|FUNDADORES|26740|5|28|1|339|2
450|2992||COLONIA|FUNDADORES|26740|5|28|1|288|15
451|421||COLONIA|CENTENARIO|26750|5|28|1|447|30
452|421||COLONIA|CENTENARIO|26750|5|28|1|447|30
453|737||COLONIA|CENTENARIO|26750|5|28|1|485|6
454|258||COLONIA|ISMAEL RODRIGUEZ|26779|5|28|1|1144|10
455|0|SN|COLONIA|LAS FLORES|26780|5|32|7212|187|800
456||SN|COLONIA|LAS FLORES|26780|5|32|7212|187|800
457|0|SN|EJIDO|EJIDO SAN ALBERT0|26780|5|28|1|432|20
458|172||COLONIA|FLORES MAGON|26780|5|28|1|451|3
459|1940||COLONIA|DEL VALLE|26788|5|28|1|409|14
460|2125|PONIENTE|COLONIA|DEL VALLE|26788|5|28|1|409|9
461|0|SN|EJIDO|EJIDO AGUJITA|26788|5|28|1|432|16
462|1004|A|COLONIA|PROGRESO PROLONGACIÓN|26813|5|28|1|413|13
463|2||COLONIA|HIDALGO|26820|5|32|14|295|30
464|2072||COLONIA|INDEPENDENCIA|26830|5|32|14|331|11
465|0|SN|COLONIA|NUEVA ROSITA|26850|5|30|1|1335|42
466|0|SN|EJIDO|SANTA MARIA|26850|5|32|14|64|129
467|331||COLONIA|BARRIO COCEDORES|26950|5|28|1|106A|3
468|0|SN|COLONIA|MIRADOR|26950|5|28|1|106A|3
469|945||COLONIA|MIRADOR|26950|5|28|1|106A|3
470|0|SN|COLONIA|MIRADOR|26950|5|28|1|106A|3
471|0|SN|BARRIO|4 COCEDORES|26950|5|28|1|106A|3
472|0|KILÓMETRO 1118|EJIDO|EJIDO GUADALUPE VICTORIA|26950|5|28|1|875|5
473|0|SN|EJIDO|NINGUNO|26950|5|28|1|1144|11
474|0|SN|COLONIA|MIRADOR|26950|5|28|1|106A|3
475|1368|SN|COLONIA|AVENDIDA TECNOLÓGICO|27000|5|35|1|1948|5
476|1709||COLONIA|CENTRO|27000|5|35|1|174|33
477|2120||COLONIA|ESTRELLA|27010|5|35|1|66|44
478|2505||COLONIA|MAGDALENAS|27010|5|35|1|66|54
479|260|||CIUDAD INDUSTRIAL|27019|5|35|1|761|16
480|0|SN|CIUDAD INDUSTRIAL|CIUDAD INDUSTRIAL|27019|5|35|1|761|17
481|72||COLONIA|AMPLIACIÓN LOS ÁNGELES|27140|5|35|1|1331|23
482|7||COLONIA|NAZARIO ORTIZ GARZA|27140|5|35|1|1331|20
483|232||COLONIA|IGNACIO ALLENDE|27160|5|35|1|3323|1
484|444||COLONIA|TORREÓN RESIDENCIAL|27250|5|35|1|475|59
485|444||COLONIA|TORREON RESIDENCIAL|27268|5|35|1|475|59
486|444||OTRO (ESPECIFICAR)|TORREON RESIDENCIAL|27268|5|35|1|475|59
487|444||COLONIA|TORREÓN RESIDENCIAL|27268|5|35|1|475|58
488|444||COLONIA|TORREÓN RESIDENCIAL|27268|5|35|1|475|58
489|444||COLONIA|TORREÓN RESIDENCIAL|27268|5|35|1|475|59
490|752|4|COLONIA|Ana|27410|5|35|1|2274|1
491|0|SN|EJIDO|BUEN ABRIGO|27450|5|17|7202|320|800
492|0|SN|EJIDO|BUEN ABRIGO|27450|5|17|7204|72|1
493|105||||27500|5|23|1|2396|3
494|0|SN|EJIDO|SALINAS DEL REY SUR|27600|5|34|18|1300|28
495|0|SN|COTO|SALINAS DEL REY NORTE|27600|5|23|37|3820|800
496|0|SN|COTO|SALINAS DEL REY|27600|5|23|37|3820|800
497|0|SN|COTO|SALINAS DEL REY|27600|5|23|97|3820|800
498|0|SN|COTO|SALINAS DEL REY|27600|5|23|97|3820|800
499|0|SN|EJIDO|SALINAS DEL REY|27600|5|23|97|3820|800
500|0|SN|COTO|SALINAS DEL REY|27600|5|23|97|3820|800
501|0|SN|COTO|SALINAS DEL REY|27600|5|23|7202|3820|800
502|0|SN|COTO|SALINAS DEL REY NORTE|27600|5|23|7202|3820|800
503|308||RANCHO|SALINAS DEL REY NORTE|27600|5|23|7202|3820|800
504|0|SN|COTO|SALINAS DEL REY NORTE|27600|5|23|7202|3820|800
505|0|SN|SECTOR|POBLADO HÉRCULES|27603|5|34|143|938|800
506|0|SN|EJIDO|LA ESMERALDA|27610|5|34|171|1207|1
507|0|SN|COTO|SALINAS DEL REY SUR|27630|5|34|18|1300|16
508|0|SN|PROLONGACIÓN|SALINAS DEL REY|27630|5|34|18|1300|18
509|0|SN|COTO|SALINAS DEL REY|27630|5|34|18|1300|18
510|0|SN|COTO|SALINAS DEL REY|27630|5|34|18|1300|27
511|0|SN|COTO|SALINAS DEL REY|27630|5|34|18|1300|2
512|0|SN|COTO|SALINAS DEL REY|27630|5|34|18|1300|27
513|0|SN|COTO|SALINAS DEL REY|27630|5|34|18|1300|1
514|0|SN|COTO|SALINAS DEL REY SUR|27630|5|34|18|1300|9
515|0|SN|COTO|SALINAS DEL REY|27630|5|34|42|1226|800
516|0|SN|COTO|SALINAS DEL REY|27630|5|34|42|1226|800
517|404||COLONIA|ZONA CENTRO|27640|5|7|1|907|13
518|404||COLONIA|ZONA CENTRO|27640|5|7|1|907|13
519|2|1.5|EJIDO|AMPLIACION TANQUE NUEVO|27640|5|7|1|1619|1
520|2|1.5|EJIDO|AMPLIACIÓN TANQUE NUEVO|27640|5|7|1|1619|1
521|0|SN|SECTOR|NINGUNO|27800|5|33|97|1553|800
522|91||COLONIA|TORREON|27980|5|24|1|1249|23
523|0|SN|SECTOR|ESTACIÓN MADERO|27990|5|24|45|1450|21
524|0|SN|OTRO (ESPECIFICAR)|Sin Nombre|27990|5|24|45|1450|800
525|91||COLONIA|CENTRO|28000|6|2|1|750|1
526|236||COLONIA|CENTRO|28000|6|2|1|746|14
527|40||COLONIA|JARDINES DE VISTA HERMOSA|28017|6|7|83|030A|6
528|0||COLONIA|EJIDAL|28048|6|10|35|409|800
529|698||COLONIA|LAS BRISAS|28210|6|7|1|1026|3
530|0|SN||MORELOS|28210|6|7|1|1007|3
531|1811|||MORELOS|28210|6|7|1|348|6
532|1811|B||MORELOS|28210|6|7|1|348|6
533|0|SN|COLONIA|MORELOS|28217|6|7|21|812|1
534|||COLONIA|MORELOS|28217|6|7|44|1416|106
535|698|||LAS BRISAS|28217|6|7|1|1026|3
536|||COLONIA|MORELOS|28217|14|43|63|122|800
537||SN|COLONIA|TAPEIXTLES ZONA INDUSTRIAL|28239|6|7|162|1416|800
538||SN|COLONIA|TAPEIXTLES|28239|6|7|162|1416|800
539|0|SN||TAPEIXTLES|28239|6|7|1|691|13
540|1000||COLONIA|EJIDO TAPEIXTLES MANZANILLO COLONIA|28239|6|7|1|691|7
541|0|SN|COLONIA|TAPEIXTLES|28239|6|7|1|691|13
542|0|SN|COLONIA|SALAGUA|28267|6|7|1|314|7
543|4|3.5|COLONIA|RASTRO MUNICIPAL|28300|6|1|88|43|800
544|0|SN|COLONIA|SALINERA|28350|6|1|9|39|25
545|0|SN|COLONIA|CENTRO|28350|6|1|9|39|95
546|0|SN|COLONIA|CENTRO|28350|6|1|9|39|108
547|0|SN|COLONIA|CENTRO|28350|6|1|9|39|100
548|24||COLONIA|CENTRO|28350|6|1|9|39|64
549|30||COLONIA|CENTRO|28350|6|1|9|39|38
550||SIN NUMERO||LA PAROTA|28450|6|3|358|33|800
551||SIN NUMERO||CRIBADOS Y DERIVADOS|28450|6|3|171|33|800
552||SIN NUMERO||ARMANDO DURAN|28450|6|3|291|33|800
553|0|. .|COTO|EJIDO BUENAVISTA|28509|6|5|6|61|24
554|0|. SN|COLONIA|CUAUHTEMOC|28509|6|4|206|26|800
555|4||RANCHERÍA|LAS GUASIMAS|28613|6|2|77|182|800
556|0|SN|PUEBLO|San Sebastian|28646|6|2|425|182|800
557|18|SN|PRIVADA|LOCALIDAD YESERA COLIMA|28700|6|2|287|182|800
558|0|SN|COLONIA|CERRO DE LOS JUANES|28750|6|8|7202|59|800
559||KILÓMETRO 6|COLONIA|RANCHO FIGUEROA|28750|6|8|154|59|800
560|0|SN|RANCHO|San Isidro|28800|6|7|739|865|800
561|73|KM||V. CARRANZA|28800|6|7|94|030A|9
562|0|SN|COLONIA|LOCALIDAD LAS ADJUNTAS|28800|6|7|49|865|43
563||SN|COTO|MINATITLAN|28809|6|8|75|59|800
564|0|SN||EJIDO CAMPOS|28809|6|7|1|1223|31
565|48|||PENINSULA DE SANTIAGO|28860|6|7|1|545|1
566|48|||PENINSULA DE SANTIAGO|28860|6|7|1|545|1
567|20||COLONIA|MARAVILLAS DEL CAMPO MIRAMAR|28868|6|7|1|742|36
568|||FRACCIONAMIENTO|PENINSULA DE SANTIAGO|28869|6|7|11|32|800
569|0|SN||SALAGUA|28869|6|7|1|314|7
570|||||28870|6|7|675|1416|800
571|||||28870|6|7|675|1416|800
572|||||28870|6|7|686|1416|800
573||SIN NUMERO||NUEVO CUYUTLAN|28880|6|7|130|030A|10
574|0|KILÓMETRO 79|COLONIA|LA ALDEA|28880|6|7|371|030A|800
575|0|SN|COLONIA|VENUSTIANO CARRANZA|28880|6|7|707|030A|800
576|0|SN|RANCHO|VENUSTIANO CARRANZA|28880|6|7|540|030A|800
577|0|SN|RANCHO|SALINAS EL VENADO|28880|6|7|707|030A|800
578|0|KILÓMETRO 294|COLONIA|SALINAS EL VENADO|28880|6|7|707|030A|800
579|900|900 .|COLONIA|PREDIO EL GRILLO|28920|6|9|922|18|800
580|0|KILÓMETRO 0+500|COLONIA|PUERTA DE CALERAS|28930|6|9|106|22|800
581|0|SN|PUEBLO|BAYARDO|28934|6|9|11|427|15
582|0|SN|COLONIA|RUIZ CORTINES (STA ROSA)|28934|6|9|11|427|20
583|||||28936|6|1|206|43|800
584||SN|EJIDO|El Pedregal|28950|6|3|30|33|800
585|0|SN|RANCHERÍA|SC|28950|6|3|357|33|800
586|0|KILÓMETRO 10+500|COLONIA|SIN COLONIA|28970|6|10|34|409|800
587|97||COLONIA|CENTRO|28970|6|10|243|38|800
588|739||||28970|6|10|1|031A|49
589|0|KILÓMETRO 7|COLONIA|LOCALIDAD EL PEDREGAL|28970|6|10|144|409|800
590|0|KILÓMETRO 3|RANCHO|LA PAROTA|28970|6|10|32|409|800
591|235||COLONIA|CENTRO|28970|6|10|1|150|1
592|0|KM. 4.5|COLONIA|RELLENO SANITARIO|28970|6|10|35|409|800
593|340||COLONIA|RAMÓN SERRANO|28984|6|10|1|610|1
594|1020||COLONIA|CENTRO|28984|6|10|1|625|24
595|179||COLONIA|ALTA VILLA|28986|6|10|1|1318|4
596|0|SN|BARRIO|PASO DE LA PALOMA|29000|7|86|1|64|20
597|0|SN|COLONIA|PASO DE LA PALOMA|29002|7|86|1|64|20
598|0|SN|COLONIA|PASO DE LA PALOMA|29002|7|86|1|64|20
599|0|SN|COLONIA|PASO DE LAS PALOMAS|29002|7|86|1|64|20
600|0|SN|COLONIA|PASO DE LA PALOMA|29002|7|86|1|64|20
601|0|SN|PROLONGACIÓN|PASO DE LA PALOMA|29002|7|86|1|64|20
602|0|SN|COLONIA|PASO DE LA PALOMA|29002|7|86|1|64|20
603|0|SN||MIRAVALLE|29039|7|101|1|2798|44
604|0|SN|COLONIA|Lindavista|29050|7|101|334|397|800
605|0|KILÓMETRO 15|COLONIA|AMERICA LIBRE|29130|7|27|311|78|3
606|0|17.5|COLONIA|RIBERA LA UNIÓN|29160|7|27|311|78|3
607|0|SN|COLONIA|RIVERA LA UNIÓN|29160|7|27|311|78|3
608|55||COLONIA|RIBERA LAS FLECHAS|29160|7|27|33|59|2
609|0|KILÓMETRO 8+500|COLONIA|RIBERA DE CUPIA|29160|7|27|169|59|800
610|7||COLONIA|SANTO ISIDRO|29160|7|27|103|59|2
611|0|800|COLONIA|RIVERA LAS FLECHAS|29160|7|27|103|59|2
612|0|SN|COLONIA|AMERICA LIBRE|29170|7|27|169|59|800
613|22||COLONIA|BARRIO LA GARITA|29230|7|78|1|791|3
614|0|SN|COLONIA|SALSIPUEDES|29270|7|78|1|804|4
615|0|SN|COLONIA|LAS PERAS|29290|7|78|1|804|1
616|0|SN|COLONIA|10 DE ABRIL|29290|7|78|1|804|2
617|0|SN|COLONIA|LAS PERAS|29290|7|78|1|804|1
618|0|SN|EJIDO|EJIDO RANCHO NUEVO|29290|7|78|25|113|11
619|0|SN|EJIDO|RANCHO NUEVO|29290|7|78|25|113|6
620|8||EJIDO|EL AGUAJE EJIDO LA ALBARRADA|29310|7|78|3|109|36
621|0|S/N|OTRO (ESPECIFICAR)|ZONA INDUSTRIAL|29500|7|74|1|129|22
622|0|KILÓMETRO . 5|PRIVADA|NICOLÁS BRAVO 1 SECCIÓN|29520|7|68|1|102|24
623|0|SN|EJIDO|RANCHERÍA CASH|30105|7|19|21|165|26
624|0|SN|COLONIA|EMILIANO ZAPATA|30450|7|8|1|176|18
625|0|SN|RANCHERÍA|HUIZACHAL|30500|7|97|24|104|23
626|0|SN|RANCHERÍA|HUIZACHAL|30500|7|97|24|104|23
627|0|SN|RANCHERÍA|HUIZACHAL|30500|7|97|24|104|5
628|0|SN|RANCHERÍA|HUIZACHAL|30500|7|97|24|104|23
629|0|SN|RANCHERÍA|HUIZACHAL|30500|7|97|24|104|23
630|0|SN|RANCHERÍA|SAN PEDRO LA RAMADITA|30500|7|97|60|104|2
631|0|SN|RANCHERÍA|SAN PEDRO LA RAMADITA|30500|7|97|60|104|2
632|0|SN|RANCHERÍA|SAN PEDRO LA RAMADITA|30500|7|97|23|68|3
633|0|SN|RANCHERÍA|SAN PEDRO LA RAMADITA|30500|7|97|23|68|3
634|0|SN|RANCHERÍA|SAN PEDRO LA RAMADITA|30500|7|97|23|68|3
635|0|SN|RANCHERÍA|HUIZACHAL|30500|7|97|24|104|23
636|0|SN|RANCHERÍA|SAN PEDRO LA RAMADITA|30500|7|97|1571|68|800
637|0|SN|RANCHERÍA|SAN PEDRO LA RAMADITA|30500|7|97|1571|68|800
638|0|SN|RANCHERÍA|SAN PEDRO LA RAMADITA|30500|7|97|1571|68|800
639|0|SN|RANCHERÍA|SAN NICOLAS|30501|7|97|60|104|13
640|0|SN|RANCHERÍA|SAN NICOLAS|30501|7|97|60|104|15
641|0|SN|RANCHERÍA|SAN NICOLAS|30501|7|97|60|104|13
642|0|SN|RANCHERÍA|SAN NICOLAS|30501|7|97|60|104|8
643|0|SN|RANCHERÍA|SAN PEDRO LA RAMADITA|30501|7|97|23|68|3
644|0|SN|COLONIA|VALLE MORELOS|30528|7|107|298|668|15
645|465||COLONIA|VALLE MORELOS|30528|7|107|298|649|29
646|0|SN|COLONIA|COLONIA CONASUPO|30529|7|107|298|668|21
647|0|SN|COLONIA|VALLE MORELOS|30535|7|107|298|668|8
648|0|SN|BARRIO|JERUSALEN|30535|7|107|298|668|8
649|15||BARRIO|SAN MARCOS|30590|7|1|1|71|5
650|0|SN|BARRIO|Cristo Rey|30600|7|32|1|78|9
651|0|SN|COLONIA|TRAMO CARRETERO EL DESPOBLADO, A UN COSTADO DEL PUENTE|30620|7|71|1|95|2
652|2||COTO|XOCHILTEPEC|30640|7|103|1|52|2
653|130|A1|COLONIA|CENTRO|30700|7|89|1|28|53
654|48|48A|COLONIA|CENTRO|30700|7|89|1|102|15
655|0|SN|COLONIA|RINCON DEL BOSQUE|30785|7|89|632|278|800
656|0|SN|CANTÓN|LA JOYA|30790|7|89|1|1011|18
657|37||FRACCIONAMIENTO|Tulipanes|30797|7|89|1|1257|19
658||SN|RESIDENCIAL|SANTA FE|31000|8|19|1|482A|16
659|8924||COLONIA|ANAPRA|31000|8|37|1|7019|1
660|0|KILÓMETRO 40|EJIDO|NINGUNO|31000|8|36|179|2237|1
661|307||SECTOR|CENTRO|31000|8|41|1|118|35
662|7200||COLONIA|MADERA 65|31000|8|19|1|2240|19
663|6900|. SN|COLONIA|NOMBRE DE DIOS|31000|8|2|7002|1438|800
664|0|SN|RANCHO|EL PARAÍSO VERANO MUNICIPIO DE MATAMORES CHIH|31000|8|44|75|158|800
665|320||COLONIA|LADRILLERA|31000|8|37|7007|7432|800
666|3806||COLONIA|BELLAVISTA|31050|8|19|1|1454|27
667|3806||COLONIA|BELLAVISTA|31050|8|19|1|1454|27
668|1304||COLONIA|VILLA JUÁREZ|31090|8|19|1|2306|37
669|6900||COLONIA|NOMBRE DE DIOS|31100|8|18|7001|209|800
670|6900||COLONIA|NOMBRE DE DIOS|31100|8|19|1|2772|25
671|6900||COLONIA|NOMBRE DE DIOS|31100|8|19|1|5175|9
672|6900||COLONIA|NOMBRE DE DIOS|31100|8|19|1|2772|25
673|6900||COLONIA|NOMBRE DE DIOS|31100|8|28|7001|671|800
674|0|SN|COLONIA|NOMBRE DE DIOS|31110|8|19|1|2039|15
675|6900||COLONIA|NOMBRE DE DIOS|31110|8|19|1|5175|35
676|1204||RESIDENCIAL|UNIVERSIDAD|31124|8|19|1|5480|27
677|5500||FRACCIONAMIENTO|DESARROLLO EL SAUCITO|31125|8|19|1|5688|28
678|6304|23|ZONA INDUSTRIAL|NOMBRE DE DIOS|31150|8|19|1|5175|10
679|100||COLONIA|SAN FELIPE|31203|8|19|1|3183|39
680|510||COLONIA|SAN FELIPE|31203|8|19|1|3111|4
681|2709||COLONIA|SAN FELIPE|31203|8|19|1|3183|13
682|2907||COLONIA|SAN FELIPE|31203|8|19|1|3183|3
683||SN|SECTOR|CONOCIDA|31203|8|65|14|444|0
684|1404||COLONIA|SAN FELIPE|31203|8|19|1|3179|31
685|1404||COLONIA|SAN FELIPE|31203|8|19|1|3179|31
686|706||COLONIA|SAN FELIPE|31203|8|19|1|1134|22
687|706||COLONIA|SAN FELIPE DEL REAL|31203|8|65|14|444|800
688|2511||COLONIA|LOMAS DEL SANTUARIO|31205|8|19|1|3357|28
689|3236||FRACCIONAMIENTO|QUINTAS DEL SOL|31214|8|19|1|482A|2
690|6106||FRACCIONAMIENTO|LAS HACIENDAS|31215|8|19|1|5688|27
691|7724||FRACCIONAMIENTO|COLINAS DEL VALLE|31217|8|19|1|482A|19
692||SN|OTRO (ESPECIFICAR)|PALMAREJO MUNICIPIO CHIH|31217|8|20|83|300|800
693|6506||FRACCIONAMIENTO|HACIENDAS DEL VALLE PRIMERA ETAPA|31217|8|19|1|5688|4
694|5101||EJIDO|LA CURRA|31236|8|30|685|383|800
695|3402||FRACCIONAMIENTO|HACIENDAS|31238|8|19|1|482A|19
696|2221||FRACCIONAMIENTO|LAS ÁGUILAS|31240|8|19|1|2185|3
697|516||COLONIA|SAN FELIPE|31240|8|19|1|3183|15
698|3230||RANCHO|MONTERDE VIEJO|31240|8|30|66|345|800
699|2804||EXHACIENDA|QUINTAS DEL SOL|31250|8|19|1|2236|13
700|802||COLONIA|OBRERA|31350|8|19|1|3412|22
701|0|SN|PUEBLO|Pedernales|31579|8|17|192|1515|800
702|320||COLONIA|PERIODISTA|31590|8|17|1|1892|21
703|0|SN|PUEBLO|Casa Colorada|31607|8|17|192|1515|800
704|0|SN|PUEBLO|AQUILES SERDAN|31651|8|4|1|167|1
705|4819||FRACCIONAMIENTO|JARDINES|31701|8|5|221|2175|800
706|1913||COLONIA|OBRERA|31750|8|50|1|526|42
707|3411||COLONIA|LAS MANZANAS|31890|8|10|1|889|2
708||SN|COLONIA|CENTRO|31960|8|48|43|073A|800
709|6900|. .|COLONIA|NOMBRE DE DIOS|32000|8|37|7017|3139|800
710|6900||COLONIA|NOMBRE DE DIOS|32000|8|37|7312|3124|800
711|4||COLONIA|CHAVEÑA|32060|8|37|1|1397|49
712|0|SN|COLONIA|TARAHUMARAS|32220|8|37|978|3054|800
713|106||COLONIA|Centro|32230|8|37|1|083A|16
714|3048||COLONIA|MARGARITAS|32300|8|37|1|469|14
715|4601||COLONIA|SANTUARIO|32910|8|2|1|1936|14
716|6900|. .|COLONIA|NOMBRE DE DIOS|32940|8|2|7001|1368|800
717|0|sn|RANCHERÍA|La Ilusion|32948|8|2|77|1796|800
718|0|SN|COLONIA|NINGUNO|33020|8|21|1|238|9
719|2402||COLONIA|SECTOR NORTE|33030|8|21|1|83|26
720|0|SN|PARAJE|CUSIHUIRIACHI|33240|8|18|1|1160|82
721|0|SN|PUEBLO|Orisivo|33300|8|66|146|367|800
722|0|SN|COLONIA|Concheño|33325|8|51|252|190|800
723||SN|PARAJE|POBLADO DE CAHUISORI|33326|8|51|16|237|3
724|0|SN|PUEBLO|El Pilar|33340|8|47|78|395|800
725|0|SN|PUEBLO|El Pilar|33340|8|47|78|395|800
726|0|SN|BARRIO|AEROPUERTO|33340|8|47|1|234|48
727|0|SN|BARRIO|AEROPUERTO|33340|8|47|1|427|5
728|0|SN|BARRIO|AEROPUERTO|33340|8|47|1|427|5
729|0|SN|COLONIA|EL PUERTO|33340|8|47|1|450|2
730|0|SN|BARRIO|LA MESA|33340|8|47|1|047A|9
731|0|SN|EXHACIENDA|FRACC. LAS HACIENDAS III ETAPA|33422|8|19|1|482A|24
732|0|SN|COLONIA|CENTRO|33500|8|59|1|150|8
733||SN|COLONIA|20 DE NOVIEMBRE|33500|8|59|1|146|66
734|0|SN|COLONIA|MOCTEZUMA|33580|8|60|1|019A|9
735|0|SN|COLONIA|CENTRO|33580|8|60|1|132|41
736|0|SN|PARAJE|LA PERLA CAMARGO|33610|8|11|122|2045|800
737|1||COLONIA|BENITO JUÁREZ|33620|8|62|6|531|800
738|0|. .|COLONIA|LA PERLA|33700|8|11|122|2045|800
739|0|SN|COLONIA|CENTRO|33700|8|11|1|1507|18
