id_direccion|Tipo de vialidad|Nombre de la vialidad|Tipo de entre vialidad 1|Nombre de entre vialidad 1|Tipo de entre vialidad 2|Nombre de entre vialidad 2|Tipo de entre vialidad 3|Nombre de entre vialidad 3
238|OTRA (ESPECIFICAR)|MARINA NACIONAL|OTRA (ESPECIFICAR)|BAHÍA DE SAN HIPÓLITO|OTRA (ESPECIFICAR)|BAHÍA DE BANDERAS|CALLE|C
239|OTRA (ESPECIFICAR)|MARINA NACIONAL|OTRA (ESPECIFICAR)|BAHÍA DE SAN HIPÓLITO|OTRA (ESPECIFICAR)|BAHÍA DE BANDERAS|CALLE|C
240|OTRA (ESPECIFICAR)|JAIME BALMES|OTRA (ESPECIFICAR)|EJÉRCITO NACIONAL MEXICANO|OTRA (ESPECIFICAR)|HOMERO|CALLE|C
241|AVENIDA|SANTA FE|CARRETERA|NE||FRENCISCO J. SERRANO|TERRACERÍA|NINGUNO
242|AVENIDA|MOLIERE|AVENIDA|HOMERO|AVENIDA|HORACIO|CALLE|PLATÓN
243|AVENIDA|MOLIERE|AVENIDA|HOMERO|AVENIDA|HORACIO|CALLE|PLATÓN
244|OTRA (ESPECIFICAR)|MOLIERE|OTRA (ESPECIFICAR)|EMILIO CASTELAR|OTRA (ESPECIFICAR)|DICKENS||
245|OTRA (ESPECIFICAR)|TENNYSON|OTRA (ESPECIFICAR)|LUIS GONZAGA URBINA|OTRA (ESPECIFICAR)|CAMPOS ELÍSEOS||
246|CALLE|ARQUÍMEDES|AVENIDA|HORACIO|AVENIDA|HOMERO||
247|AVENIDA|MOLIERE|AVENIDA|MAGDALENA|AVENIDA|INSURGENTES SUR|CALLE|ARQUITECTO JESÚS URQUIAGA
248|AVENIDA|MOLIERE|AVENIDA|BOSQUE DE REFORMA|CERRADA|PRIMER RETORNO|CALLE|LOMA DE LA PALMA
249|OTRA (ESPECIFICAR)|SHAKESPEARE|OTRA (ESPECIFICAR)|BICENTENARIO (CALZADA MELCHOR OCAMPO)|OTRA (ESPECIFICAR)|VÍCTOR HUGO|CALLE|DESCARTES
250|CALLE|LAFAYETTE|CALLE|SHAKESPEARE|EJE VIAL|3 PONIENTE (THIERS)|CALLE|COPÉRNICO
251|CALLE|PASEO DE TAMARINDOS|CALLE||CALLE|NINGUNO|CALLE|NINGUNO
252|OTRA (ESPECIFICAR)|BOSQUE DE LOS CIRUELOS|OTRA (ESPECIFICAR)|BOSQUE DE DURAZNOS|OTRA (ESPECIFICAR)|BOSQUE DE CIPRESES NORTE|OTRA (ESPECIFICAR)|NINGUNO
253|CALLE|BOSQUE DE DURAZNOS|CALLE|BOSQUE DE LOS CIRUELOS|AVENIDA|BOSQUE DE LA REFORMA|CALLE|BOSQUE DE ABETO
254|AVENIDA|GENERAL PEDRO ANTONIO DE LOS SANTOS|CALLE|FERNANDO MONTES DE OCA|AVENIDA|CONSTITUYENTES|AVENIDA|CONSTITUYENTES
255|CALLE|SAN MARCOS|CALLE|SANTA ÚRSULA|CALLE|CANTERA|AVENIDA|INSURGENTES
256|BOULEVARD|BOULEVARD RODOLFO LANDEROS GALLEGOS|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
257|AVENIDA|LIBRAMIENTO CALVILLO-JALPA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
258|CALLE|ARTÍCULO 115 DE LA CONSTITUCIÓN|CALLE|ALLENDE|CALLE|NINGUNO|CALLE|ALLENDE
259|CARRETERA|CARRETERA AGUASCALIENTES- VILLA HIDALGO||NINGUNO||NINGUNO||NINGUNO
260|BOULEVARD|LIBRAMIENTO CALVILLO-JALPA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
261|CARRETERA|CARRETERA TEPEZALA-ASIENTOS|CALLE|PEDRO VAGA KEGEL|AVENIDA|ROBERTO DÍAZ RODRÍGUEZ|CALLE|JOSÉ MARÍA ROMO
262|CALLE|LIBERTAD|AVENIDA|CONVENCIÓN DE 1914 NORTE|CALLE|MARGIL DE JESÚS|CALLE|ACACIA
263|CALLE|GENERAL MIGUEL BARRAGÁN|CALLE|ALFREDO LEWIS|CALLE|DOCTOR CARLOS M LÓPEZ|CALLE|ISIDRO CALERA
264|CALLE|José Barba Alonso|CALLE|Anselmo López Arámbula|AVENIDA|Julio Díaz Torre C-26n|CALLE|Roberto Díaz Rodríguez
265|BOULEVARD|BOULEVARD A JOSÉ MARÍA CHÁVEZ||||||
266|CALLE|NINGUNO|AVENIDA|MÉXICO|AVENIDA|JAPÓN|CALLE|NINGUNO
267|AVENIDA|MORELOS|CALLE|IGNACIO ALLENDE PONIENTE|CALLE|FRANCISCO I. MADERO|CALLE|LIBERTAD
268|CALLE|PONCIANO ARRIAGA|CALLE|FRAY SERVANDO TERESA DE MIER|CALLE|FRANCISCO I. MADERO|CALLE|GUILLERMO PRIETO
269|CARRETERA|CARRETERA FEDERAL LIBRE 22 TRAMO TEPEZALA ASIENTOS KILÓMETRO 26|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
270|CARRETERA|CARRETERA A SIERRA FRÍA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
271|CALLE|CALLE FRANCISCO I. MADERO|CALLE|AVENIDA REVOLUCIÓN|CALLE|MARAVILLAS|CALLE|19 DE MARZO
272|CALLE|AVENIDA REVOLUCIÓN|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
273|CARRETERA|CARRETERA FEDERAL LIBRE TRAMO AGUASCALIENTES JESÚS GÓMEZ PORTUGAL KILÓMETRO 54|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
274|OTRA (ESPECIFICAR)|EJIDO HERIBERTO JARA|OTRA (ESPECIFICAR)|NO EXISTE|OTRA (ESPECIFICAR)|NO EXISTE|OTRA (ESPECIFICAR)|NO EXISTE
275|CALLE|EUCARIO LEON|BOULEVARD|LOMBARDO TOLEDANO|CALLE|PEREZ RIOS|CALLE|ANGEL VASQUEZ
276|TERRACERÍA|CARRETERA MEXICALI SAN FELIPE|TERRACERÍA|CARRETERA MEXICALI SAN FELIPE|CARRETERA|SAN FELIPE|TERRACERÍA|CARRETERA MEXICALI SAN FELIPE
277|CARRETERA|CARRETERA SAN FELIPE|TERRACERÍA|NINGUNO|TERRACERÍA|NINGUNO|TERRACERÍA|NINGUNO
278|TERRACERÍA|NINGUNO|CALLE|Ensenada|CALLE|Ensenada|CALLE|ENSENADA
279|CARRETERA|CARRETERA TECATE MEXICALI|CALLE|MICROONDAS|CALLE|NINGUNO|CALLE|POSTERIOR
280|CARRETERA|MEXICALI-TIJUANA|TERRACERÍA|NINGUNO|TERRACERÍA|NINGUNO|TERRACERÍA|NINGUNO
281|CARRETERA|POBLADO HERIBERTO JARA|TERRACERÍA|NINGUNO|TERRACERÍA|NINGUNO|TERRACERÍA|NINGUNO
282|CARRETERA|ESTATAL 2|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
283|PROLONGACIÓN|KM. 123 MEXICALI - SAN FELIPE||||||
284|CARRETERA|MEXICALI SAN FELIPE|TERRACERÍA|NINGUNO|TERRACERÍA|NINGUNO|TERRACERÍA|NINGUNO
285|CALLE|Ninguno|PRIVADA|Ninguno|PRIVADA|Ninguno|PRIVADA|Ninguno
286|ANDADOR|ANDADOR VECINAL|BOULEVARD|2000|CARRETERA|CARRETERA LIBRE A TECATE||NINGUNO
287|ANDADOR|ANDADOR VECINAL||NINGUNO||NINGUNO||NINGUNO
288|CALLE|PASEO DE LOS HÉROES||ESTADO 29||||NINGUNO
289|CALLE|De las Rosas|CALLE|Hierro|PRIVADA|Ninguno|CALLE|Ninguno
290|PRIVADA|20 DE NOVIEMBRE|CALLE|OCTAVA|CALLE|SÉPTIMA|CALLE|NINGUNO
291|CALLE|TENIENTE AZUETA|CALLE|NINGUNO|CALLE|TENIENTE AZUETA|CALLE|PASEO MIGUEL HIDALGO Y COSTILLA
292|CALLE|SEGUNDA Y/O JUAN RODRÍGUEZ CARRILLO|AVENIDA|RAYÓN|AVENIDA|ITURBIDE|BOULEVARD|ADOLFO LÓPEZ MATEOS
293|CALLE|ESMERALDA|CALLE|NINGUNO|CALLE|NINGUNO||NINGUNO
294|AVENIDA|DIAMANTE|AVENIDA|PÍPILA|AVENIDA|JOSEFA ORTIZ DE DOMÍNGUEZ|AVENIDA|16 DE SEPTIEMBRE
295|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO||NINGUNO
296|CALLE|NINGUNO||NINGUNO|BOULEVARD|LÁZARO CÁRDENAS||NINGUNO
297|CALLE|TERCERA (FRESNOS)|DIAGONAL|ESMERALDA|BOULEVARD|NINGUNO||
298|CARRETERA|TRANSPENINSULAR (REFORMA)|BOULEVARD|LAGO VICTORIA|BOULEVARD|DE LOS LAGOS|CALLE|LAGO DE XOCHIMILCO
299|CARRETERA|Transpeninsular (Reforma)|BOULEVARD|Lago Victoria|BOULEVARD|De los Lagos|AVENIDA|
300|CARRETERA|TRANSPENINSULAR|CALLE|AZUCENAS|CALLE|CLAVELES|CALLE|DE LAS ROSAS
301|CALLE|MARIANO MATAMOROS|AVENIDA|LUIS ALCERREGA|AVENIDA|ELIGIO ESQIVEL|CALLE|NINGUNO
302|CALLE|MIGUEL HIDALGO|AVENIDA|JUÁREZ|AVENIDA|LÁZARO CÁRDENAS|CALLE|VICENTE GUERRERO
303|AVENIDA|INGENIERO LUIS ALCERREGA|CALLE|GENERAL PLUTARCO ELÍAS CALLES|CALLE|GENERAL ABELARDO L RODRIGUEZ|AVENIDA|GENERAL JOSE MARIA MORELOS
304|AVENIDA|LUIS ALCERREGA|CALLE|ABELARDO L. RODRÍGUEZ|CALLE|PLUTARCO ELIAS CALLES|AVENIDA|JOSÉ MARÍA MORELOS
305|CALLE|DE LOS REPOLLOS|CALLE|TECATE|CALLE|CUARTA|CALLE|NINGUNO
306|CALLE|VICENTE GUERRERO|CALLE|VICENTE GUERRERO|CALLE|BENITO JUÁREZ|CALLE|BENITO JUAREZ
307|CARRETERA|TRANSPENINSULAR|CALLE|LOS PESCADORES|CALLE|NINGUNO|CALLE|MEDUSAS
308|CARRETERA|TRANSPENINSULAR|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
309|CALLE|CALLE DE LA IGLESIA CATÓLICA DEL ROSARIO DE ARRIBA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
310|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
311|CARRETERA|TRANSPENINSULAR|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
312|CALLE|NINGUNO||NINGUNO|CALLE|NINGUNO||NINGUNO
313|CAMINO|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
314|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
315|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
316|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
317|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
318|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
319|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
320|CALLE|NICOLÁS BRAVO|CALLE|LICENCIADO ADOLFO LÓPEZ MATEOS|CALLE|GENERAL MANUEL M. DIEGUEZ|CALLE|ANTONIO ROSALES
321|AVENIDA|MULEGÉ|OTRA (ESPECIFICAR)|TODOS SANTOS|OTRA (ESPECIFICAR)|LUIS DONALDO COLOSIO|CALLE|PRIMERA
322|CALLE|CALLEJÓN DE ACCESO|CALLE|LEGASPI||||
323|CALZADA|MARIANO ABASOLO|CALLE|SINALOA|CALLE|SONORA|CALLE|BELISARIO DOMINGUEZ
324|BOULEVARD|MARGARITA MAZA DE JUÁREZ|CALLE|NORMAL||||
325|CALLE|BAHIA LA PAZ|BOULEVARD|FORJADORES DE SUDCALIFORNIA|CALLEJÓN|UNO||
326|CALLE|AQUILES SERDÁN|CALLE|NUEVA|CALLE|NORTE|CALLE|NINGUNO
327|CALLE|VERACRUZ|CALLE|GÓMEZ FARÍAS|CALLE|HEROES DE INDEPENDENCIA|CALLE|VERACRUZ
328|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
329|OTRA (ESPECIFICAR)|SALINAS PUNTA ARENA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
330|CALLE|CALLE SAN JOSÉ DEL CABO||||||
331|CALLE|VELERO|CALLE|BALANDRA|CALLE|CANOA|CALLE|DE LA GALERA
332|CALLE|JUAN DOMÍNGUEZ COTA|CALLE|JESUS GARZA MENCHACA|CALLE|JUAN DOMINGEZ COTA||
333||PINO SUAREZ||||||
334|CALLE|SEBASTIÁN RODRÍGUEZ ZERMEÑO|CALLE|SEBASTIÁN VIZCAINO|CALLE|PASEO MANUEL DE BASALDUA|CALLE|NINGUNO
335|CALLE|TECOMAJAC||||||
336|PRIVADA|DOMICILIO CONOCIDO||||||
337||DOMICILIO NINGUNO ISLA SAN MARCOS BCS||ISLA SAN MARCOS||NINGUNO||NINGUNO
338|PROLONGACIÓN|KM. 0 TRANSPENINSULAR||||||
339|CALLE|GENERAL MANUEL MÁRQUEZ DE LEÓN|CALLE|NINGUNO|CALLE|NINGUNO||NINGUNO
340|CARRETERA|CARRETERA FEDERAL LIBRE 1 TRAMO SANTA ROSALIA SAN IGNACION KILOMETRO 8|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
341|PROLONGACIÓN|KM 5.5 TRANSPENINSULAR||||||
342|CALLE|NINGUNO||||||
343|AVENIDA|PINO SUÁREZ|CALLE|PINO SUÁREZ|CALLE|NINGUNO|CALLE|NINGUNO
344|CALLE|NINGUNO|CALLE|FRANCISCO I MADERO|CALLE|NINGUNO|CALLE|NINGUNO
345|CALLE|MARQUEZ DE LEON|CALLE|MÁRQUEZ DE LEPON|CALLE|NINGUNO|CALLE|NINGUNO
346|CALLE|NINGUNO|CALLE|ROBERTO CARRILLO VALENCIA|CALLE|NINGUNO|CALLE|NINGUNO
347|CALLE|NINGUNO|CALLE|NINGUNO|CARRETERA|CHAMPOTON-MERIDA|CALLE|NINGUNO
348|AVENIDA|AVIACIÓN|CALLE|DE LA 105-E|CALLE|4 CAMINOS|CALLE|NINGUNO
349|CALLE|43|CALLE|22|AVENIDA|Adolfo López Mateos|CALLE|45
350|CALLE|5 SUR||||||NINGUNO
351|AVENIDA|ORIENTE|CALLE|3 SUR|CALLE|2 SUR|AVENIDA|LOPEZ MATEOS
352|AVENIDA|CENTRAL|AVENIDA|1 PONIENTE|AVENIDA|CENTRAL|CALLE|HÉROES 21 DE ABRIL
353|CALLE|1 SUR|AVENIDA|CENTRAL|CALLE|2 PONIENTE||NINGUNO
354|OTRA (ESPECIFICAR)|28|OTRA (ESPECIFICAR)|19|OTRA (ESPECIFICAR)|17|CALLE|C
355|CALLE|1 SUR|CALLE|1 SUR|CALLE|5 SUR|AVENIDA|4 ORIENTE
356|AVENIDA|CENTRAL|AVENIDA|EJE 2 PONIENTE|AVENIDA|RIO DANUBIO|AVENIDA|5 SUR
357|AVENIDA|Central|CALLE|1 Sur|OTRA (ESPECIFICAR)|Sin Referencia|CALLE|2 Poniente
358|OTRA (ESPECIFICAR)|33|OTRA (ESPECIFICAR)|JUÁREZ|OTRA (ESPECIFICAR)|50|CALLE|C
359|OTRA (ESPECIFICAR)|33|OTRA (ESPECIFICAR)|JUÁREZ|OTRA (ESPECIFICAR)|50|CALLE|C
360|OTRA (ESPECIFICAR)|JUÁREZ|OTRA (ESPECIFICAR)|AVIACIÓN|OTRA (ESPECIFICAR)|NINGUNO||
361|OTRA (ESPECIFICAR)|NINGUNO|OTRA (ESPECIFICAR)|NOHOCH|OTRA (ESPECIFICAR)|NINGUNO||
362|OTRA (ESPECIFICAR)|33|OTRA (ESPECIFICAR)|JUÁREZ|OTRA (ESPECIFICAR)|50|CALLE|C
363|AVENIDA|Justo Sierra|CALLE|60|AVENIDA|Juárez|CALLE|31-B
364|AVENIDA|CONCORDIA|CALLE|60|AVENIDA|PERIFÉRICA NORTE|AVENIDA|CONCORDIA
365|OTRA (ESPECIFICAR)|60|OTRA (ESPECIFICAR)|AVIACIÓN|OTRA (ESPECIFICAR)|NINGUNO|CALLE|C
366|OTRA (ESPECIFICAR)|AVIACIÓN|OTRA (ESPECIFICAR)|JUÁREZ|OTRA (ESPECIFICAR)|AKAL|CALLE|C
367|CARRETERA|KILÓMETRO 10 MAS 200||NINGUNO||NINGUNO||NINGUNO
368|CARRETERA|CARRETERA ESCARCEGA CHAMPOTÓN KILÓMETRO 23.5||NINGUNO|CARRETERA|ENTRONQUE SAN JOSÉ||NINGUNO
369|CARRETERA|FEDERAL CHAMPOTON CARMEN KILOMETRO 120+550 MARGEN DERECHO|OTRA (ESPECIFICAR)|NINGUNO|OTRA (ESPECIFICAR)|NINGUNO|OTRA (ESPECIFICAR)|NINGUNO
370|CARRETERA|CHAMPOTON-MERIDA|CARRETERA|AUTOPISTA CAMPECHE-CHAMPOTON||||
371|CARRETERA|CARRETERA CHAMPOTON-MERIDA|CARRETERA|AUTOPISTA CAMPECHE-CHAMPOTON||||
372|CALLE|22|CALLE|M. CRECENCIO|CALLE|SIN NOMBRE|CALLE|CALLE 19
373|CARRETERA|CAMPECHE-CASTAMAY KILÓMETRO 11.5|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
374|CALLE|ANTIGUO CAMINO A MONTERREY|CALLE|ANTIGUO CAMINO A MONTERREY|PERIFÉRICO|LUIS ECHEVERRÍA|PRIVADA|ALHÓNDIGA DE GRANADITAS
375|CALLE|CARLOS SALAZAR|CALLE|SALAZAR|CALLE|CRISTÓBAL COLÓN|CALLE|CUAHUTEMOC
376|BOULEVARD|BOULEVARD VENUSTIANO CARRANZA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
377|BOULEVARD|Venustiano Carranza|CALLE|NINGUNO|CALLE|LEONES|CALLE|NINGUNO
378|BOULEVARD|VENUSTIANO CARRANZA|CALLE|NINGUNO|CALLE|LEONES|CALLE|NINGUNO
379|BOULEVARD|VENUSTIANO CARRANZA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
380|BOULEVARD|VENUSTIANO CARRANZA|CALLE|NINGUNO|CALLE|LEONES||
381|BOULEVARD|VENUSTIANO CARRANZA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
382|PERIFÉRICO|LUIS ECHEVERRÍA||NINGUNO|CALLE|SALTILLO||NINGUNO
383|PERIFÉRICO|LUIS ECHEVERRÍA||NINGUNO|CALLE|SALTILLO|CALLE|REYNOSA
384|CALLE|DIONISIO GARCÍA FUENTES|CALLE|QUINTANA ROO|CALLE|SALVADOR GONZÁLEZ LOBO|CALLE|ABASOLO
385|AVENIDA|PEDRO RAMIREZ VAZQUEZ|AVENIDA|LÁZARO CÁRDENAS|AVENIDA|FUNDADORES|AVENIDA|ALFREDO SIQUEIROS
386|AVENIDA|PASEO DE LOS LEONES|BRECHA|AURA -PIRINROS|BRECHA|AURA -PIRINEOS|CAMINO|AURA - PIRINROS
387|VIADUCTO|DOMICILIO CONOCIDO EN LOCALIDAD LA MOTA|BRECHA|AURA -PIRINROS|BRECHA|AURA -PIRINEOS|CAMINO|AURA - PIRINROS
388|VIADUCTO|AURA - PIRINEOS||||||
389|CALLE|Paileros|CALLE|Telegrafistas Mensajeros|BOULEVARD|San Buenaventura|CALLE|FELIPE PESCADOR
390|CALLE|PAILEROS|BOULEVARD|SAN BUENAVENTURA|CALLE|GUARDAVÍA|CALLE|FELIPE PESCADOR
391|CALLE|CUAUHTÉMOC|CALLE|MANUEL ACUÑA|CALLE|ARAGON|CALLE|2 DE ABRIL
392|BOULEVARD|HAROLD R. PAPE|CALLE|MAR ADRIÁTICO|CALLE|ROSAS||
393|CALLE|PRIVADA MONA|CALLE|SAN CARLOS|CALLE|SAN LUIS|CALLE|SAN JOSE
394|CALLE|PROLONGACIÓN BENITO JUÁREZ|CALLE|SEVILLA|BOULEVARD|HAROLD R. PAPE|CARRETERA|CARRETERA 57
395|BRECHA|FALDA DEL CERRO DE LA GLORIA CARRETERA CASTAÂ¥OS-MTY. KILÓMETRO 122|BRECHA|NINGUNO|BRECHA|NINGUNO|BRECHA|NINGUNO
396|CARRETERA|57|BRECHA|NINGUNO|BRECHA|NINGUNO|BRECHA|NINGUNO
397|CALLE|DANIEL CAMPOS ONTIVEROS|BOULEVARD|HAROLD R PAPE|CALLE|GENERAL NICOLÁS BRAVO|CALLE|PADRE LARIOS
398|BOULEVARD|HAROLD R. PAPE|CALLE|2|CALLE|1|CALLE|14
399|PROLONGACIÓN|CARRETERA 57 KILÓMETRO 26.5|CAMINO|A LA CARBONER|CAMINO|A LA CARBONERA|CAMINO|A LA CARBONERA
400|BOULEVARD|GUSTAVO GALAZ|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
401|PROLONGACIÓN|KILÓMETRO 30.5 SALTILLO - MONTERREY|CALLE|MIGUEL HIDALGO PONIENTE|CALLE|MELCHOR OCAMPO PONIENTE|CALLE|PORFIRIO DIAZ SUR
402|BOULEVARD|BOULEVARDREPUBLICA COMINO CXARRETERA ACUÑA|CALLE|MARÍA TERESA ENCISO|CALLE|DANIEL GONZÁLEZ GYERRERO||NINGUNO
403|PROLONGACIÓN|57 TRAMO PIEDRAS NEGRAS-NAVA KILÓMETRO 32||||||
404|CARRETERA|TRAMO PIEDRAS MONCLOVA||NINGUNO||NINGUNO||NINGUNO
405|CALLE|MORELOS|CALLE|GENERAL TRINIDAD RODRÍGUEZ|CALLE|GENERAL CRUZ MALTOS||
406|CARRETERA|KILÓMETRO 3 MÚZQUIZ - ROSITA||||||
407|CARRETERA|MIGUEL ACOSTA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
408|CALLE|VERACRUZ|CALLE|MIGUEL ACOSTA|CALLE|CHIAPAS|CALLE|MIGUEL HIDALGO
409|CALLE|AV. PARQUE|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|SANTA ROSA
410|CALLE|ZARAGOZA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|SANTA ROSA
411|CALLE|JESÚS CARRANZA|CALLE|PATRICIO H. RUIZ|CALLE|FRANCISCO MURGUÍA|CALLE|5 DE FEBRERO
412|CALLE|HACIENDA EL CALVARIO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
413|OTRA (ESPECIFICAR)|NINGUNO|OTRA (ESPECIFICAR)|SIN REFERENCIA|OTRA (ESPECIFICAR)|CARRETERA 57 FEDERAL|CALLE|5 DE MAYO
414|CALLE|HACIENDA EL CALVARIO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
415|CALLE|NIÑOS HÉROES|CALLE|5 DE MAYO|CALLE|SANTA ROSA|CALLE|NIÑOS HÉROES
416|CALLE|SANTA ROSA|CALLE|PATRICIO H. RUIZ|CALLE|FRANCISCO MURGUÍA|CALLE|5 DE MAYO
417|CALLE|SANTA ROSA|CALLE|MUTUALISMO|CALLE|FÉLIX U. GÓMEZ|CALLE|5 DE MAYO
418|CALLE|SANTA ROSA|CALLE|FÉLIX GÓMEZ|CALLE|MUTUALISMO|CALLE|5 DE MAYO
419|CALLE|GENERAL TRINIDAD RODRÍGUEZ|CALLE|GENERAL ABELARDO MENCHACA|CALLE|MORELOS|CALLE|SOCORRO
420|CALLE|NINGUNO||NINGUNO||NINGUNO|CALLE|FERROCARRIL
421|BRECHA|MIGUEL ACOSTA||||||
422|CALLE|ALDAMA|AVENIDA|CARRANZA|AVENIDA|INSURGENTES|AVENIDA|MINERO
423|AVENIDA|MINEROS|CALLE|DEPORTIVA||NINGUNO||NINGUNO
424|CARRETERA|CARRETERA 57 KM 1259.3 TRAMO ALLENDE MORELOS|CARRETERA|CARRETERA A MORELOS|CARRETERA|CARRETERA A ALLENDE||
425|CALLE|CARRETERA 57 TRAMO ALLENDE MORELOS|BOULEVARD|JOSÉ ZERTUCHE|CALLE|NINGUNO||MIGUEL HIDALGO
426|CARRETERA|CARRETERA LAREDO - PIEDRAS NEGRAS|CARRETERA|CARRETERA A LAREDO PIEDRAS NEGRAS KM 87.5||||
427|CALLE|MIGUEL RAMOS ARIZPE|AVENIDA|AVENIDA 5 DE MAYO|AVENIDA|INDEPENDENCIA|CALLE|SIMON BOLIVAR
428|CALLE|Avenida Independencia|CALLE|Ignacio Zaragoza|CALLE|Licenciado Melchor Ocampo|OTRA (ESPECIFICAR)|EMILIO CARRANZA
429|CALLE|AVENIDA INDEPENDENCIA|CALLE|IGNACIO ZARAGOZA|CALLE|MELCHOR OCAMPO|CALLE|EMILIO CARRANZA
430|CALLE|MIGUEL HIDALGO|CALLE|GÓMEZ FARÍAS|CALLE|LAMADRID|CALLE|JUAN ALDAMA
431|CALLE|AVENIDA PRIMERO DE MAYO|CALLE|AVE.IGNACIO ZARAGOZA|CALLE|FRANCISCO I MADERO|AVENIDA|5 DE MAYO
432|CALLE|IGNACIO MANUEL ALTAMIRANO|CAMINO|PALMERAS ANTES DEL RIEL|CAMINO|NINGUNO|CAMINO|NINGUNO
433||NINGUNO|CAMINO|CAMINO COCEDORES|CAMINO|CAMINO COCEDORES|CAMINO|CAMINO COCEDORES
434|CAMINO|A EJIDO SANTA ROSA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
435|AVENIDA|PASEO DE LOS LEONES|CALLE|GENERAL VICENTE GUERRERO|CALLE|IGNACIO MANUEL ALTAMIRANO|CALLE|IGNACIO MANUEL ALTAMIRANO
436|AVENIDA|PASEO DE LOS LEONES||NINGUNO|CALLE|GÓMEZ FARÍAS|PRIVADA|DEL SOL
437|CALLE|IGNACIO ZARAGOZA|CALLE|PRIMERO DE MAYO|CALLE|EPIFANIO RAMOS|CALLE|MELCHOR OCAMPO
438|PROLONGACIÓN||CALLE||CALLE|||
439|AVENIDA|PASEO DE LOS LEONES|CALLE|GENERAL VICENTE GUERRERO|CALLE|IGNACIO MANUEL ALTAMIRANO|CALLE|IGNACIO MANUEL ALTAMIRANO
440|AVENIDA|PASEO DE LOS LEONES|CALLE|GÓMEZ FARÍAS|CALLE|AVENIDA DEL SOL|CALLE|AVENIDA DEL SOL
441|AVENIDA|PASEO DE LOS LEONES|CALLE|HERMENEGILDO FARÍAS|CALLE|IGNACIO MANUEL ALTAMIRANO|CALLE|SANTOS DEGOLLADO
442|AVENIDA|MARIANO ABASOLO|CALLE|ABASOLO|PRIVADA|DEGOLLADO|PRIVADA|ABASOLO
443|CALLE|GENERAL VICENTE GUERRERO|AVENIDA|PASEO DE LOS LEONES|CALLE|GENERAL VICENTE GUERRERO|AVENIDA|PASEO DE LOS LEONES
444|CALLE|DOMICILIO CONOCIDO EN LOCALIDAD EL MEZQUITE|AVENIDA|PASEO DE LOS LEONES|CALLE|GENERAL VICENTE GUERRERO|AVENIDA|PASEO DE LOS LEONES
445|AVENIDA|PASEO DE LOS LEONES|CALLE|GENERAL VICENTE GUERRERO|CALLE|IGNACIO MANUEL ALTAMIRANO|CALLE|IGNACIO MANUEL ALTAMIRANO
446|AVENIDA|PASEO DE LOS LEONES|CALLE|GÓMEZ FARÍAS|CALLE|AVENIDA DEL SOL|CALLE|GÓMEZ FARÍAS
